X1,X2,y
9.14312,29.00597,2.00000
70.85376,-2.87326,5.00000
-13.74929,26.95610,2.00000
15.30328,11.72081,1.00000
12.50786,34.12872,0.00000
89.32420,-27.69237,4.00000
10.27224,25.09558,0.00000
-5.85859,87.24356,3.00000
85.52285,-22.12234,4.00000
71.17094,0.48232,5.00000
13.14496,49.55569,0.00000
-7.04948,34.14816,0.00000
-21.50880,85.05243,3.00000
85.56267,-28.65997,4.00000
77.25519,-30.65279,4.00000
-19.25949,73.29992,3.00000
72.72095,17.75334,5.00000
56.78186,-11.07231,5.00000
29.28579,20.97400,1.00000
-5.72606,76.26658,3.00000
-11.31700,66.98477,3.00000
10.25765,47.97624,0.00000
86.05462,-22.82866,4.00000
-18.53674,96.63475,3.00000
15.57056,4.66249,1.00000
16.11308,13.15867,1.00000
18.33101,36.52762,0.00000
-3.82297,20.12588,1.00000
-24.24903,88.06661,3.00000
2.55496,-2.07026,1.00000
2.19777,46.05301,0.00000
16.29452,29.05813,1.00000
105.88543,-26.95693,4.00000
101.98179,-25.54951,4.00000
11.93450,43.81999,0.00000
20.65525,26.99113,1.00000
-1.27674,26.91759,2.00000
28.25861,40.89621,0.00000
-28.98121,31.16735,2.00000
17.08694,39.28565,0.00000
-25.02825,29.42012,2.00000
-17.85809,46.29371,2.00000
25.84792,37.42209,0.00000
-0.30562,59.85364,0.00000
-8.11121,30.76550,2.00000
89.57905,-33.38536,4.00000
-16.86134,40.75823,2.00000
10.42594,-1.29633,1.00000
-11.37709,16.74938,2.00000
96.35408,-41.19024,4.00000
2.46998,75.37862,3.00000
7.85617,39.08938,0.00000
5.22190,43.89739,0.00000
83.30168,-7.28574,4.00000
94.62431,-27.13372,4.00000
5.58754,64.50794,3.00000
110.68362,-28.48245,4.00000
-21.99901,79.28961,3.00000
111.01864,-17.52268,4.00000
1.07408,49.60178,0.00000
60.17668,12.23631,5.00000
-12.42240,14.44648,2.00000
-2.68954,20.59214,2.00000
36.48541,14.66386,1.00000
-0.69254,32.18931,0.00000
-21.73348,78.29389,3.00000
77.89453,11.07181,5.00000
59.75914,-4.13179,5.00000
102.80394,-11.69285,4.00000
9.95192,42.21753,0.00000
27.58853,18.26809,1.00000
6.11215,25.12460,0.00000
1.33320,91.24621,3.00000
52.96594,29.56945,5.00000
-10.44559,78.42591,3.00000
-3.92006,40.20830,2.00000
9.84898,48.30792,0.00000
12.86418,-2.71432,1.00000
102.01992,-24.40424,4.00000
47.53454,12.62015,5.00000
13.15174,63.24831,0.00000
-13.18671,13.99014,2.00000
-7.09507,35.64498,2.00000
5.70328,50.28156,0.00000
-23.61422,35.90753,2.00000
-29.95271,34.94361,2.00000
-13.50012,18.29868,2.00000
70.21197,-2.83437,5.00000
16.96254,32.00881,0.00000
53.02763,-1.59808,5.00000
-11.84685,74.99778,3.00000
78.91395,7.58318,5.00000
-4.70151,38.51437,0.00000
-0.24060,59.77773,0.00000
-13.31903,97.62015,3.00000
1.97784,12.80262,1.00000
68.05563,-15.61057,5.00000
87.31963,-14.15830,4.00000
57.46332,-12.53020,5.00000
59.27265,3.96770,5.00000
-3.20779,43.70760,2.00000
15.93512,60.88210,3.00000
109.87776,-23.36116,4.00000
6.49709,42.95577,0.00000
11.69134,31.46770,0.00000
105.17181,-26.87893,4.00000
21.64300,46.20730,0.00000
-23.92206,28.25354,2.00000
-21.87680,67.83336,3.00000
107.87476,-42.04583,4.00000
105.34045,-20.00166,4.00000
110.87061,-24.34627,4.00000
77.36258,-32.12322,4.00000
17.46943,41.73348,0.00000
48.84124,5.79396,5.00000
50.95603,28.02161,5.00000
-15.43550,30.58815,2.00000
-10.80472,17.74204,2.00000
18.52103,41.88680,0.00000
-7.12966,23.23550,2.00000
14.99547,41.32241,0.00000
70.53230,12.77014,5.00000
22.99224,24.67968,1.00000
1.27950,39.78118,0.00000
12.84483,4.16818,1.00000
68.18389,-12.31383,5.00000
78.11485,-0.24238,4.00000
-5.15456,20.14191,2.00000
-16.56228,65.04656,3.00000
-12.50675,77.05290,3.00000
90.53974,-16.45828,4.00000
88.15175,-14.37238,4.00000
2.47225,45.00345,0.00000
-1.23664,2.68013,1.00000
-13.74740,9.77349,2.00000
84.16997,-15.49775,4.00000
27.15143,52.98182,0.00000
-0.12722,31.48901,2.00000
-1.62738,30.89386,0.00000
39.10514,23.13320,1.00000
80.51836,-23.82263,4.00000
13.79376,4.84447,1.00000
-21.06462,65.34662,3.00000
-32.41069,28.68241,2.00000
-23.07724,36.42527,2.00000
76.51296,-26.01469,4.00000
27.34835,4.73875,1.00000
-18.96639,80.21532,3.00000
89.34961,-8.27343,4.00000
17.96592,56.63736,0.00000
80.07037,-7.31708,5.00000
64.05850,-2.55348,5.00000
-6.35389,37.02438,2.00000
103.41734,-12.45956,4.00000
22.58149,21.44359,1.00000
92.92679,-25.78449,4.00000
-11.02001,10.36398,2.00000
13.16098,8.38937,1.00000
-0.29767,34.82238,0.00000
14.89187,17.62549,0.00000
-11.39509,102.59715,3.00000
98.88711,-16.73599,4.00000
91.30329,-23.45288,4.00000
94.52959,-46.09549,4.00000
-10.24523,97.69220,3.00000
-8.43406,29.20993,2.00000
12.01879,47.53499,0.00000
-0.78358,51.24035,0.00000
102.27081,-27.43908,4.00000
-25.75860,57.89144,3.00000
-4.66396,72.39863,3.00000
6.94074,31.45584,0.00000
-15.65168,62.48595,3.00000
97.32095,-28.27323,4.00000
-15.61899,90.53157,3.00000
-21.75860,28.77601,2.00000
4.47400,44.77499,0.00000
-8.92620,30.12885,2.00000
5.15197,57.34780,3.00000
63.66930,15.42915,5.00000
10.56783,2.11444,1.00000
14.26287,19.67736,1.00000
44.61217,11.05827,5.00000
-18.02779,65.59571,3.00000
68.06763,20.09370,5.00000
-1.19200,30.94770,2.00000
90.78949,-36.99286,4.00000
93.33552,-29.35050,4.00000
-6.64412,-1.98938,1.00000
66.97291,1.90040,5.00000
-2.94776,86.33324,3.00000
58.79397,1.76000,5.00000
-5.33002,35.74153,2.00000
1.80810,26.17196,2.00000
-5.05716,86.09441,3.00000
61.10689,5.27897,5.00000
11.84545,52.80426,0.00000
64.80541,7.54503,5.00000
7.34742,13.96748,1.00000
19.48615,4.04449,1.00000
107.27130,-20.97462,4.00000
-5.64527,43.67049,0.00000
-5.87842,77.06528,3.00000
96.32198,-18.81482,4.00000
64.97896,0.64212,5.00000
52.25046,16.40311,5.00000
12.16138,18.87785,1.00000
12.03663,32.87049,0.00000
55.47114,6.86204,5.00000
-24.12477,80.92189,3.00000
20.69252,3.18721,1.00000
52.49431,2.85482,5.00000
-9.96515,34.85848,2.00000
64.34982,12.40659,5.00000
93.84958,-15.83243,4.00000
23.81643,23.80792,1.00000
29.41561,8.42405,1.00000
68.52082,-3.64421,5.00000
-27.59836,97.67830,3.00000
14.83509,41.87558,0.00000
-1.86474,32.59957,2.00000
18.34194,54.44889,0.00000
7.59321,47.49181,0.00000
20.77125,9.40203,1.00000
-1.57502,28.90737,2.00000
14.58597,14.64722,1.00000
1.72860,36.14238,0.00000
92.42672,-13.89876,4.00000
62.04187,-3.31833,5.00000
-14.61598,21.44369,2.00000
19.36681,13.86034,1.00000
-0.27521,74.24591,3.00000
21.84822,-5.08303,1.00000
-15.31746,46.65550,2.00000
26.24774,27.53773,0.00000
25.21558,26.12495,1.00000
79.16144,-21.16394,4.00000
92.46255,-28.87267,4.00000
-10.51877,33.23795,2.00000
86.70793,-38.38780,4.00000
46.24770,2.51313,5.00000
57.25611,1.20032,5.00000
-15.99514,96.94666,3.00000
28.68720,13.70954,1.00000
-6.03413,82.40132,3.00000
86.46301,-14.22632,4.00000
14.11816,37.04563,0.00000
-25.92052,7.54221,2.00000
29.64456,9.78384,1.00000
61.14920,-11.04352,5.00000
17.99035,17.55326,1.00000
95.62623,-33.35753,4.00000
15.42815,44.50092,0.00000
-22.77839,41.95534,2.00000
-7.24487,79.78434,3.00000
-34.57320,74.43489,3.00000
-6.02793,38.51543,2.00000
-18.86415,76.09649,3.00000
-0.99369,81.13867,3.00000
91.97087,-39.83663,4.00000
-24.96983,41.63259,2.00000
98.77406,-28.13872,4.00000
-25.58983,25.53447,2.00000
-12.97792,80.72859,3.00000
73.31703,-35.21908,4.00000
-19.04971,71.42470,3.00000
56.90818,11.20785,5.00000
-11.34935,34.82169,2.00000
23.80816,44.50228,0.00000
-22.51346,78.37477,3.00000
-25.00433,49.96112,2.00000
-1.62510,76.42398,3.00000
-7.75185,95.97803,3.00000
54.68416,0.00640,5.00000
25.71775,13.06959,1.00000
54.20164,18.02401,5.00000
15.48231,-11.13119,1.00000
-11.06762,34.75369,2.00000
82.09927,-19.39987,4.00000
-18.08142,29.34589,2.00000
-14.26590,19.79091,2.00000
-0.56373,38.67039,0.00000
65.24777,-8.39101,5.00000
19.43038,48.11855,0.00000
93.32622,-22.18641,4.00000
17.98617,8.59187,1.00000
96.78189,-33.92117,4.00000
-9.15612,90.92407,3.00000
55.12644,3.73530,5.00000
31.49435,-1.96577,1.00000
50.17877,-0.55264,5.00000
46.38576,-9.72694,5.00000
-5.52549,76.15371,3.00000
21.67140,2.21961,1.00000
15.90349,52.25994,0.00000
62.93920,10.39383,5.00000
-15.40553,28.19537,2.00000
12.95702,41.66008,0.00000
-1.65862,43.38537,2.00000
-16.29667,27.35568,2.00000
13.95325,11.10681,1.00000
57.65898,3.51538,5.00000
51.45263,-16.29020,5.00000
44.67793,21.55790,5.00000
-3.28857,47.16294,2.00000
55.89428,-0.45355,5.00000
-10.69636,86.17141,3.00000
71.03180,6.76324,5.00000
56.54644,2.98522,5.00000
60.78250,11.51376,5.00000
16.64151,43.53645,0.00000
59.30584,4.35788,5.00000
17.87258,4.01055,1.00000
-12.83012,39.23532,2.00000
3.31652,19.08541,2.00000
17.16585,29.32426,1.00000
6.51335,35.92481,0.00000
26.24405,44.68015,0.00000
85.28531,-22.00494,4.00000
40.22031,7.01430,1.00000
64.48496,19.66127,5.00000
-14.98148,34.70846,2.00000
-0.29042,44.05194,0.00000
101.51577,-34.87272,4.00000
25.03137,1.41913,1.00000
9.65124,43.15286,0.00000
-4.06440,17.88005,2.00000
-13.75757,42.40974,2.00000
-0.57973,49.85382,0.00000
99.40314,-23.05431,4.00000
23.07599,5.06866,1.00000
27.98821,11.08023,1.00000
93.12045,-24.50988,4.00000
92.70117,-34.40446,4.00000
15.66150,39.39929,0.00000
49.60398,-5.68310,5.00000
69.37235,-1.69673,5.00000
7.62724,26.75326,2.00000
70.27324,8.05022,5.00000
49.33419,4.59510,5.00000
92.37692,-28.20421,4.00000
10.72963,45.83332,2.00000
-13.83144,30.48103,2.00000
64.58008,17.56358,5.00000
99.58235,-25.18048,4.00000
-4.96608,44.68603,2.00000
4.84339,26.82379,2.00000
-26.17413,39.19803,2.00000
96.30851,-25.70708,4.00000
13.18082,2.19334,1.00000
92.07229,-34.99355,4.00000
11.30374,12.27186,1.00000
48.51097,19.58673,5.00000
59.40157,4.40432,5.00000
7.14625,41.21543,0.00000
38.36337,10.11357,5.00000
-15.03545,89.17726,3.00000
91.70504,-11.02989,4.00000
11.59609,59.74730,0.00000
100.33872,-20.14062,4.00000
2.88432,30.89710,0.00000
27.82442,8.58758,1.00000
-20.25720,85.96357,3.00000
15.38780,8.14337,1.00000
80.99711,-17.86646,4.00000
59.69933,1.43678,5.00000
33.47914,24.12546,1.00000
-22.37851,29.70229,2.00000
-17.57223,66.04410,3.00000
11.53196,12.18663,1.00000
-20.48003,48.01046,2.00000
18.93492,42.46744,0.00000
17.12032,9.68438,1.00000
2.31515,34.77349,0.00000
83.69058,-16.27143,4.00000
52.12006,8.14275,5.00000
-15.86493,74.84478,3.00000
53.05873,0.16536,5.00000
8.18603,65.60511,0.00000
91.97157,-31.11766,4.00000
20.82006,10.81114,1.00000
0.57428,77.10061,3.00000
8.78453,79.43053,3.00000
-13.76206,36.13401,2.00000
-21.33155,35.28940,2.00000
92.93038,-32.97125,4.00000
102.75843,-16.29994,4.00000
66.08721,7.54123,5.00000
20.40262,7.84252,1.00000
-17.52511,99.93161,3.00000
-4.77370,67.90642,3.00000
94.15669,-26.30686,4.00000
24.42849,51.56339,0.00000
-30.63824,23.55627,2.00000
24.51244,27.09169,1.00000
-1.82778,64.34140,3.00000
-12.81648,37.95387,2.00000
36.81917,6.86225,1.00000
94.11166,-10.83844,4.00000
8.04038,88.20769,3.00000
52.91046,12.01823,5.00000
-0.87996,75.91219,3.00000
16.42653,38.43068,0.00000
5.12979,17.59812,1.00000
95.19236,-11.46276,4.00000
112.65581,-21.32965,4.00000
-24.69150,24.52955,2.00000
96.31289,-6.59753,4.00000
21.68005,15.54931,1.00000
89.29470,-19.71109,4.00000
14.71174,12.32769,1.00000
45.86724,4.00714,5.00000
7.53664,33.90708,0.00000
5.94058,20.85592,2.00000
60.36027,16.73272,5.00000
93.97727,-40.96639,4.00000
-18.95340,34.06668,2.00000
-17.68372,73.58088,3.00000
27.74936,6.49244,1.00000
100.01518,-22.15237,4.00000
11.18223,39.84459,0.00000
4.09830,39.96096,0.00000
-2.98373,-1.07481,1.00000
79.82681,-34.68157,4.00000
6.75486,36.43179,0.00000
63.19306,13.95200,5.00000
47.51583,-9.98802,5.00000
61.88505,4.62585,5.00000
6.73856,2.85025,1.00000
24.89598,48.56919,0.00000
83.85952,-41.99352,4.00000
-8.47987,46.07391,0.00000
21.26276,4.04132,1.00000
-30.16334,75.12079,3.00000
2.50016,17.28050,1.00000
48.70264,9.92412,5.00000
73.09156,5.97764,5.00000
64.77708,7.87668,5.00000
-16.06527,31.49837,0.00000
65.78789,-0.67425,5.00000
4.93253,19.03771,1.00000
3.38833,39.06516,0.00000
-5.51766,15.88546,2.00000
-7.06402,34.08877,2.00000
3.62897,16.27010,1.00000
92.20997,-0.86150,4.00000
-31.41365,27.09283,2.00000
67.48081,5.32271,5.00000
14.34185,26.32236,1.00000
-15.29746,75.36810,3.00000
-29.52854,24.26330,2.00000
91.86078,-21.97999,4.00000
19.06679,41.28471,0.00000
17.48965,26.42189,0.00000
121.38857,-30.06685,4.00000
-7.37396,30.74057,2.00000
21.21532,46.50282,0.00000
12.89338,34.49692,0.00000
99.26877,-22.13654,4.00000
84.22092,-29.25119,4.00000
14.58350,6.74704,1.00000
87.58044,-38.36379,4.00000
-0.88944,73.78098,3.00000
-15.24282,54.84307,3.00000
89.44454,-19.36540,4.00000
63.07852,-4.56552,5.00000
-2.61827,77.89903,3.00000
23.29225,-4.28715,1.00000
19.52055,-1.53727,1.00000
92.54504,-17.92454,4.00000
56.42400,6.48746,5.00000
-9.73123,23.30401,2.00000
69.81717,-7.90957,5.00000
11.98965,21.57539,1.00000
-13.88961,75.74483,3.00000
44.88182,-4.80456,5.00000
70.96233,3.42321,5.00000
9.14527,38.56951,0.00000
-15.76720,49.57406,0.00000
3.91095,7.71094,1.00000
81.98025,-17.50012,4.00000
-6.37628,40.91047,0.00000
23.01284,45.09120,0.00000
90.14052,-19.11465,4.00000
49.84364,11.20522,1.00000
-6.37390,44.58815,2.00000
-3.72984,23.16967,2.00000
44.31961,13.99239,5.00000
40.09002,-5.24345,5.00000
-30.85028,20.48017,2.00000
-6.62537,35.70475,0.00000
93.00935,-33.60894,4.00000
-7.09271,81.20077,3.00000
-32.80752,73.92625,3.00000
0.83555,34.82093,2.00000
82.68962,-24.01919,4.00000
78.72067,-46.71556,4.00000
105.70348,-39.81915,4.00000
-14.63414,26.96492,2.00000
37.78964,16.10680,1.00000
40.45982,15.60120,5.00000
-3.24136,29.97809,2.00000
101.74464,-29.44103,4.00000
2.02925,1.84337,1.00000
10.64597,-1.05005,1.00000
-7.90739,19.26677,2.00000
42.39847,10.89381,5.00000
-7.30000,62.54563,0.00000
20.93575,37.84887,0.00000
-26.21330,88.50580,3.00000
-17.55324,35.75671,2.00000
-3.98914,48.04780,0.00000
27.84402,47.40426,0.00000
-12.58656,73.14521,3.00000
5.88116,42.43859,0.00000
94.45506,-25.08555,4.00000
-6.23816,-0.89555,2.00000
20.51645,4.17377,1.00000
4.59198,61.10042,3.00000
96.91386,-40.09172,4.00000
100.52355,-14.67570,4.00000
7.54921,0.93813,1.00000
8.85444,24.60666,2.00000
14.56695,33.35601,0.00000
65.11302,-2.45651,5.00000
1.21030,55.61007,0.00000
-7.32462,22.68266,2.00000
-14.01729,29.91035,2.00000
29.20793,21.71708,1.00000
95.05554,-24.86086,4.00000
91.52782,-25.95773,4.00000
-10.17453,68.83273,3.00000
-16.15946,23.40486,2.00000
98.34425,-25.53618,4.00000
-26.63069,34.23183,2.00000
95.10871,-24.59365,4.00000
57.99588,13.71160,5.00000
40.99232,5.28873,5.00000
15.87827,0.37510,1.00000
40.07029,21.37604,1.00000
-25.74685,8.11685,2.00000
14.87500,3.06504,1.00000
-17.75379,69.78944,3.00000
-16.04502,85.36967,3.00000
4.26772,32.05217,0.00000
23.77615,38.93406,0.00000
-4.49589,37.28972,2.00000
2.78331,82.04911,3.00000
14.03411,-8.77081,1.00000
57.31169,4.53715,5.00000
17.05361,44.32770,0.00000
64.23459,12.86150,5.00000
-15.97244,37.15677,2.00000
10.26155,18.70744,1.00000
78.17569,-21.26574,4.00000
120.34282,-17.30721,4.00000
23.61471,12.61362,1.00000
-9.58658,74.84338,3.00000
-3.59839,67.24137,3.00000
87.38189,-30.88100,4.00000
0.19112,53.17759,0.00000
7.21925,12.65448,1.00000
13.98850,48.51268,0.00000
-23.12570,23.55631,2.00000
-12.01870,88.52993,3.00000
64.62943,4.59764,5.00000
84.49681,14.86821,5.00000
5.15227,64.84413,3.00000
-19.63200,77.92008,3.00000
4.78238,62.33319,0.00000
59.39489,4.93726,5.00000
26.55873,8.84413,1.00000
-17.08679,73.59778,3.00000
-25.26642,71.14140,3.00000
43.83324,16.09501,5.00000
54.50220,10.46605,5.00000
-10.90717,44.89345,2.00000
9.14644,41.96482,0.00000
50.03237,3.68808,5.00000
-8.22503,96.83056,3.00000
82.90239,-35.77187,4.00000
-7.94419,48.24938,2.00000
3.29089,47.76034,0.00000
87.47294,-21.83677,4.00000
1.95966,45.74900,0.00000
12.60585,47.19188,0.00000
0.41973,75.88919,3.00000
68.85629,2.11510,5.00000
94.29039,-7.04679,4.00000
69.12342,12.01072,5.00000
-13.30400,63.10558,3.00000
-20.97961,83.57598,3.00000
-38.60131,96.15827,3.00000
89.07505,-24.28444,4.00000
-8.92564,39.88488,2.00000
-20.31457,31.97961,2.00000
54.15633,14.30024,5.00000
5.22466,47.07052,0.00000
17.01901,16.40615,1.00000
106.56685,-20.05080,4.00000
16.46841,35.96282,0.00000
26.16717,-3.61933,1.00000
63.26202,-5.28882,5.00000
-30.64342,28.16508,2.00000
-25.82863,34.98815,2.00000
93.87967,-23.58609,4.00000
65.88543,-7.83891,5.00000
92.57587,-22.49351,4.00000
94.05273,-15.41148,4.00000
86.20440,-6.29769,4.00000
11.07844,28.98227,0.00000
-10.49380,82.75435,3.00000
25.64032,36.60530,0.00000
-14.30425,17.43062,2.00000
17.62929,7.04127,1.00000
61.24911,4.30968,5.00000
78.69337,-7.37609,5.00000
9.88502,58.73047,0.00000
-4.63040,89.34711,3.00000
-3.17132,16.53082,2.00000
4.81538,30.13663,2.00000
-8.97293,35.59669,2.00000
18.68577,-2.45978,1.00000
-16.98158,65.34830,3.00000
49.25729,-2.97158,5.00000
29.10348,22.60429,5.00000
85.55128,-37.12040,4.00000
-10.42126,72.08933,3.00000
-24.54729,48.24481,2.00000
102.10086,-19.08791,4.00000
0.04849,25.91389,2.00000
83.33287,-21.37498,4.00000
60.10221,-2.45995,5.00000
52.59014,17.75656,5.00000
29.18285,3.07966,1.00000
60.49391,13.44568,5.00000
-4.57112,45.13286,2.00000
21.97655,41.10945,0.00000
-11.24471,62.22773,3.00000
94.55270,-35.89366,4.00000
-35.08231,69.41979,3.00000
96.38938,-20.08404,4.00000
-4.92799,26.25423,2.00000
100.41367,-22.29535,4.00000
-25.29905,75.45734,3.00000
15.16393,65.94254,0.00000
22.06561,55.06167,0.00000
81.54606,-26.02412,4.00000
-21.00271,33.42772,2.00000
10.36165,40.91264,0.00000
-1.42605,87.43263,3.00000
-8.49309,87.27423,3.00000
-25.84744,24.48660,2.00000
50.97798,-5.57470,5.00000
98.31230,-35.27585,4.00000
-17.94652,31.31059,2.00000
2.10568,48.59574,0.00000
75.27208,8.46653,5.00000
5.63998,39.00328,0.00000
108.07404,-2.02595,4.00000
-4.68946,35.23104,2.00000
-18.62185,85.41097,3.00000
-14.39766,41.46384,2.00000
6.60427,16.93213,1.00000
-20.77360,17.24150,2.00000
59.83477,-8.81485,5.00000
0.42555,86.78895,3.00000
-0.94483,53.58239,0.00000
98.65421,-35.67333,4.00000
12.47440,35.02290,0.00000
48.06495,15.53419,5.00000
4.02464,19.63590,1.00000
23.24306,52.11486,0.00000
-19.41906,20.64754,2.00000
-9.56257,79.50363,3.00000
-28.27344,28.41543,2.00000
3.90569,13.28043,1.00000
56.45882,12.32735,5.00000
16.73532,7.44869,1.00000
-7.05031,27.47132,2.00000
43.48006,20.33431,5.00000
87.39250,-23.93498,4.00000
19.56259,-1.52990,1.00000
0.82141,30.60899,2.00000
53.60747,15.50106,5.00000
-14.04234,67.65823,3.00000
58.56928,32.12834,1.00000
10.48708,-12.45644,1.00000
48.63066,21.12884,5.00000
-13.32485,83.90149,3.00000
91.64902,-14.94906,4.00000
5.76821,46.73843,0.00000
76.82231,-8.79696,5.00000
9.60588,44.64715,0.00000
75.43868,0.00107,4.00000
3.11277,19.33800,2.00000
97.34421,-27.57973,4.00000
-10.63205,79.07895,3.00000
-25.96381,55.49357,2.00000
-16.01087,18.32525,2.00000
58.37643,-6.04625,5.00000
21.55050,41.23862,0.00000
23.40802,36.14338,0.00000
-25.97037,77.42436,3.00000
22.07444,5.23537,1.00000
-25.32826,77.93100,3.00000
21.15671,30.68962,0.00000
-19.87358,16.55863,2.00000
-15.49573,13.93487,2.00000
7.88925,8.36169,1.00000
-20.29834,92.02943,3.00000
105.17544,-24.42893,4.00000
87.77210,-16.91069,4.00000
99.42695,-8.96385,4.00000
23.31713,39.05639,0.00000
20.93395,14.10381,1.00000
88.82791,-22.49246,4.00000
-8.50245,76.13097,3.00000
0.46114,41.25198,0.00000
84.80443,-23.39970,4.00000
68.14461,12.40323,5.00000
97.12341,-16.63854,4.00000
100.23131,-30.21347,4.00000
100.82697,-23.30714,4.00000
17.54173,14.34652,1.00000
-1.85141,28.12693,2.00000
0.06349,78.47877,3.00000
6.20319,68.44019,0.00000
73.18543,11.63183,5.00000
-24.96729,89.40057,3.00000
-14.20184,20.06001,2.00000
-24.48872,46.91939,2.00000
-9.41091,96.57853,3.00000
-5.81365,27.16498,2.00000
15.44729,39.70976,0.00000
-0.16379,23.46404,2.00000
-26.25326,25.40618,2.00000
20.15367,47.82883,0.00000
27.05352,27.18603,1.00000
2.50673,29.20423,0.00000
-13.16987,76.04141,3.00000
-9.15633,103.31455,3.00000
-19.12899,101.05519,3.00000
-6.56364,27.36020,0.00000
87.43396,-26.18421,4.00000
1.93641,41.93398,0.00000
-13.77432,37.06512,2.00000
-16.82902,49.10107,0.00000
-13.77597,79.28410,3.00000
-27.58920,84.08876,3.00000
74.35631,13.90334,5.00000
92.39296,-27.43082,4.00000
1.23684,43.26747,0.00000
-3.96772,32.36045,0.00000
-13.93724,23.76204,2.00000
15.30526,-4.87614,1.00000
21.30454,44.76292,0.00000
28.42953,50.61256,0.00000
45.54101,-9.99753,5.00000
51.56371,9.11998,5.00000
-16.61750,29.86026,2.00000
61.91427,3.53526,5.00000
20.29458,-6.64745,1.00000
14.02506,-5.61277,1.00000
33.35080,0.11697,1.00000
10.89204,30.57677,1.00000
-27.11458,67.20911,3.00000
-23.64815,72.66092,3.00000
14.07041,41.53896,0.00000
-18.75263,76.89404,3.00000
-19.76007,78.22831,3.00000
-8.26416,87.24967,3.00000
93.73450,-36.39421,4.00000
64.42582,0.47804,5.00000
-32.98280,75.50223,3.00000
-34.04217,40.06217,2.00000
55.60580,2.67651,5.00000
54.25256,10.65360,5.00000
18.45234,45.80659,0.00000
95.48392,-38.90059,4.00000
58.01362,5.39461,5.00000
78.60603,-27.75411,4.00000
-11.45055,34.08135,2.00000
20.71759,-3.24113,1.00000
23.42525,8.94788,1.00000
-13.27119,38.59230,2.00000
-26.53745,25.57798,2.00000
29.02676,6.98944,1.00000
-12.36946,69.09998,3.00000
74.01751,3.75213,5.00000
-15.39517,32.40310,2.00000
23.53981,18.08309,1.00000
-27.65660,90.79797,3.00000
86.96400,-27.09298,4.00000
12.82075,-5.92269,1.00000
2.58103,0.95410,1.00000
6.60588,12.70838,1.00000
4.70912,34.87996,0.00000
16.45413,4.44326,1.00000
94.56058,-19.26814,4.00000
-1.34067,15.40864,2.00000
57.61590,3.57843,5.00000
-11.41128,80.23582,3.00000
-5.71984,48.35762,0.00000
-10.62932,84.93921,3.00000
62.76898,12.48579,5.00000
1.85821,22.30585,2.00000
89.39061,-32.34643,4.00000
43.24037,2.37429,5.00000
97.53929,6.71954,4.00000
86.50365,-24.71268,4.00000
72.88536,-9.09793,5.00000
10.06872,42.34146,0.00000
10.36988,2.43094,1.00000
-15.58127,27.84287,2.00000
39.69497,-7.68292,1.00000
11.71340,25.22224,0.00000
13.95556,13.71672,1.00000
13.63544,70.18364,3.00000
-30.86929,91.48543,3.00000
88.73262,-49.89557,4.00000
109.96527,-28.96651,4.00000
-19.88982,38.31089,2.00000
-15.51996,77.30051,3.00000
47.02201,1.28700,5.00000
-23.79618,33.23534,2.00000
-6.19699,20.72441,2.00000
27.59910,10.53254,1.00000
110.51761,-2.66019,4.00000
67.29807,-1.84618,5.00000
8.05929,1.87879,1.00000
-28.90448,20.59351,2.00000
86.57141,-32.06650,4.00000
45.99504,-4.05976,5.00000
91.21983,-30.55565,4.00000
30.24012,1.67307,1.00000
-8.70644,35.10114,2.00000
-9.67233,84.60069,3.00000
58.53666,6.08456,5.00000
-15.72792,32.02567,2.00000
80.30589,-21.29183,4.00000
105.68478,-30.08220,4.00000
-17.19869,83.99229,3.00000
14.79332,24.58762,1.00000
19.85411,11.47778,1.00000
-5.30396,23.69745,2.00000
42.08387,13.65969,1.00000
-33.42793,36.68982,2.00000
26.06741,0.85148,1.00000
-7.24465,32.06888,2.00000
-11.27397,44.67194,2.00000
98.45720,-5.01276,4.00000
-24.98246,20.53834,2.00000
107.08844,-28.77990,4.00000
69.44880,7.55997,5.00000
30.93061,26.92909,0.00000
-12.88096,71.25474,3.00000
53.09381,9.45130,5.00000
91.00687,-33.87558,4.00000
-8.69598,94.58024,3.00000
-4.04161,37.67873,0.00000
-18.60967,38.25541,2.00000
-23.52683,30.07502,2.00000
41.47201,13.90085,5.00000
-13.78816,80.47769,3.00000
-4.31207,79.09214,3.00000
58.83601,3.99751,5.00000
67.55702,-4.68084,5.00000
45.94974,25.59849,5.00000
8.52792,13.13763,1.00000
55.94763,24.09657,5.00000
-20.42661,41.81812,2.00000
-6.15575,84.89323,3.00000
-10.61589,15.42116,1.00000
-29.54579,32.70816,2.00000
105.81279,-15.69401,4.00000
-21.06737,89.45632,3.00000
71.68593,-48.84288,4.00000
-14.77374,12.64702,2.00000
-20.57649,80.75891,3.00000
60.49502,-0.94412,5.00000
91.86924,-19.97251,4.00000
-5.78371,41.49158,2.00000
8.45216,54.36867,0.00000
102.04599,-15.92875,4.00000
-2.95789,80.05669,3.00000
-13.57889,96.83427,3.00000
83.93692,-22.48252,4.00000
11.34641,18.19598,1.00000
20.72617,40.69572,0.00000
66.59324,0.41346,5.00000
60.74386,3.37911,5.00000
84.43491,-46.15786,4.00000
-7.94601,74.63124,3.00000
9.95062,37.10010,0.00000
20.10668,11.57797,1.00000
-22.47968,9.77000,2.00000
